date,share_code,issuer_name,investor_name,investor_type,local_foreign,nationality,domicile,holdings_scripless,holdings_scrip,total_holding_shares,percentage
2026-03-31,MAXI,MAXINDO KARYA ANUGERAH Tbk,PT DALLES CAPITAL ASIA,CP,L,,INDONESIA,250000000,0,250000000,2.6
2026-03-31,MAXI,MAXINDO KARYA ANUGERAH Tbk,FREDDY SOEJANDY,ID,L,INDONESIAN,INDONESIA,181998000,0,181998000,1.89
2026-03-31,MAXI,MAXINDO KARYA ANUGERAH Tbk,TINA IRAWATY,ID,L,INDONESIAN,INDONESIA,182030709,0,182030709,1.89
2026-03-31,MAXI,MAXINDO KARYA ANUGERAH Tbk,HARIATI TUPANG,ID,L,INDONESIAN,INDONESIA,159157360,0,159157360,1.66
2026-03-31,MAXI,MAXINDO KARYA ANUGERAH Tbk,HARRY ISTIANTO,ID,L,INDONESIAN,INDONESIA,148747000,0,148747000,1.55
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,MAYAPADA KARUNIA PT,,,,,0,6323076332,6323076332,24.16
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,MAYAPADA KASIH PT,,,,,0,3213222707,3213222707,12.28
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,CATHAY LIFE INSURANCE CO LTD,IS,F,,"TAIWAN, PROVINCE OF CHINA",2244483676,0,2244483676,8.58
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,TAHIR,ID,L,INDONESIAN,INDONESIA,1282039477,3779416294,5061455771,19.34
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,PT GATSU GRIYA MEGATAMA,CP,L,,,0,2290586666,2290586666,8.75
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,1200000100,0,1200000100,4.59
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,UNITY RISE LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",864724845,0,864724845,3.3
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,GALASCO INVESTMENTS LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",860234661,0,860234661,3.29
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,WINGFIELD GLOBAL TRADING PTE.LTD.,CP,F,,SINGAPORE,576940936,0,576940936,2.2
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,BRILLIANT BAZAAR PTE LTD,CP,F,,SINGAPORE,560189546,0,560189546,2.14
2026-03-31,MAYA,BANK MAYAPADA INTERNASIONAL Tbk,JONATHAN TAHIR,ID,L,INDONESIAN,INDONESIA,81273500,1461133523,1542407023,5.89
2026-03-31,MBAP,MITRABARA ADIPERDANA Tbk,PT WAHANA SENTOSA CEMERLANG,CP,L,,INDONESIA,110454460,625908692,736363152,60.0
2026-03-31,MBAP,MITRABARA ADIPERDANA Tbk,PT WAHANA BATUBARA INDONESIA,CP,L,,INDONESIA,368181600,0,368181600,30.0
2026-03-31,MBAP,MITRABARA ADIPERDANA Tbk,MAYBANK SINGAPORE LIMITED,IB,F,,SINGAPORE,50731800,0,50731800,4.13
2026-03-31,MBAP,MITRABARA ADIPERDANA Tbk,GHAN DJOE HIANG,ID,L,INDONESIAN,INDONESIA,21796900,0,21796900,1.78
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,"MERDEKA ENERGI NUSANTARA, PT",CP,L,,INDONESIA,54045287677,0,54045287677,50.04
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,HUAYONG INTERNATIONAL (HONG KONG) LIMITED,CP,F,,HONG KONG,0,8149060000,8149060000,7.55
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT. ALAM PERMAI,CP,L,,INDONESIA,5896520600,0,5896520600,5.46
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT PRIMA LANGIT NUSANTARA,CP,L,,INDONESIA,4375685723,0,4375685723,4.05
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,GOSSET HOLDINGS LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",3561500700,0,3561500700,3.3
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,FORTUNE GEMS INVESTMENTS LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",3134582300,0,3134582300,2.9
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT PRIMA PUNCAK MULIA,CP,L,,INDONESIA,2937380000,0,2937380000,2.72
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,PHILIP SUWARDI PURNAMA,ID,L,INDONESIAN,INDONESIA,2519261200,0,2519261200,2.33
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,GARIBALDI THOHIR,ID,L,INDONESIAN,INDONESIA,2440854681,0,2440854681,2.26
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,WINATO KARTONO,ID,L,INDONESIAN,INDONESIA,2192848313,0,2192848313,2.03
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,PT. SUWARNA ARTA MANDIRI,CP,L,,INDONESIA,2114430000,0,2114430000,1.96
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,EDWIN SOERYADJAYA,ID,L,INDONESIAN,INDONESIA,1836504100,0,1836504100,1.7
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,SANDPIPER GLOBAL FUND,IB,F,,CAYMAN ISLANDS,1149060000,0,1149060000,1.06
2026-03-31,MBMA,MERDEKA BATTERY MATERIALS Tbk,HARDI WIJAYA LIONG,ID,L,INDONESIAN,INDONESIA,1123774528,0,1123774528,1.04
2026-03-31,MBSS,MITRABAHTERA SEGARA SEJATI Tbk,PT GALLEY ADHIKA ARNAWAMA,CP,L,,INDONESIA,1443766800,0,1443766800,82.5
2026-03-31,MBSS,MITRABAHTERA SEGARA SEJATI Tbk,SUWANTARA GOTAMA,ID,L,INDONESIAN,SINGAPORE,42289300,0,42289300,2.42
2026-03-31,MBTO,MARTINA BERTO Tbk,"MARTHANA MEGAHAYU INTI, PT",OT,L,,,0,714999990,714999990,66.82
2026-03-31,MBTO,MARTINA BERTO Tbk,PT YULIE SEKURITAS INDONESIA TBK,SC,L,,INDONESIA,33895600,0,33895600,3.17
2026-03-31,MBTO,MARTINA BERTO Tbk,SIAUW YUNUS SUBANDI,ID,L,INDONESIAN,INDONESIA,28615000,0,28615000,2.67
2026-03-31,MBTO,MARTINA BERTO Tbk,ADRIANUS ROMANG SURIAT,ID,L,INDONESIAN,,18646400,0,18646400,1.74
2026-03-31,MBTO,MARTINA BERTO Tbk,CHANDRA SUGIONO,ID,L,INDONESIAN,INDONESIA,14173000,0,14173000,1.32
2026-03-31,MBTO,MARTINA BERTO Tbk,JUNIARTO KURNIAWAN,ID,L,INDONESIAN,,12131000,0,12131000,1.13
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT. 1 INTI DOT COM,CP,L,,INDONESIA,117062200,0,117062200,13.49
2026-03-31,MCAS,M CASH INTEGRASI Tbk,ABELL TECHNOLOGY GLOBAL PTE. LTD.,CP,F,,SINGAPORE,98902300,0,98902300,11.4
2026-03-31,MCAS,M CASH INTEGRASI Tbk,BANK OF SINGAPORE LIMITED,IB,F,,SINGAPORE,83070600,0,83070600,9.57
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT QUANTUM CLOVERA INVESTAMA TBK,SC,L,,INDONESIA,72288200,0,72288200,8.33
2026-03-31,MCAS,M CASH INTEGRASI Tbk,MARTIN SUHARLIE,ID,L,INDONESIAN,INDONESIA,71054900,0,71054900,8.19
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT KARYA KARUNIA PERSADA,CP,L,,INDONESIA,44139900,0,44139900,5.09
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT HERO INTIPUTRA,CP,L,,INDONESIA,43281000,0,43281000,4.99
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT. KRESNA ASSET MANAGEMENT S/A PT KRESNA USAHA KREATIF,CP,L,,INDONESIA,31702400,0,31702400,3.65
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT SOTERIA WICAKSANA INVESTAMA,CP,L,,INDONESIA,29912900,0,29912900,3.45
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT DISTRIBUSI VOUCHER NUSANTARA TBK,CP,L,,INDONESIA,24567400,0,24567400,2.83
2026-03-31,MCAS,M CASH INTEGRASI Tbk,"CONSILIUM EXTENDED OPPORTUNITIES FUND, L.P.",OT,F,,UNITED STATES,22839300,0,22839300,2.63
2026-03-31,MCAS,M CASH INTEGRASI Tbk,SANNY NANANG,ID,L,INDONESIAN,INDONESIA,14118300,0,14118300,1.63
2026-03-31,MCAS,M CASH INTEGRASI Tbk,RR CAPITAL GROUP PTE. LTD,CP,F,,SINGAPORE,12818400,0,12818400,1.48
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT HIKMAT SUKSES SEJAHTERA,CP,L,,INDONESIA,11835300,0,11835300,1.36
2026-03-31,MCAS,M CASH INTEGRASI Tbk,SANTO SETIAWAN,ID,L,INDONESIAN,INDONESIA,11200000,0,11200000,1.29
2026-03-31,MCAS,M CASH INTEGRASI Tbk,PT KRESNA SEKURITAS,SC,L,,INDONESIA,11019700,0,11019700,1.27
2026-03-31,MCAS,M CASH INTEGRASI Tbk,SURYANDY JAHJA,ID,L,INDONESIAN,INDONESIA,10659300,0,10659300,1.23
2026-03-31,MCAS,M CASH INTEGRASI Tbk,EDY SUSANTO,ID,L,INDONESIAN,INDONESIA,10592800,0,10592800,1.22
2026-03-31,MCOL,PRIMA ANDALAN MANDIRI Tbk,EDIKA AGUNG MANDIRI PT,CP,L,,INDONESIA,0,2176000000,2176000000,61.2
2026-03-31,MCOL,PRIMA ANDALAN MANDIRI Tbk,PT. PRIMA ANDALAN UTAMA,CP,L,,INDONESIA,0,992000000,992000000,27.9
2026-03-31,MCOL,PRIMA ANDALAN MANDIRI Tbk,MANDIRI HERINDO ADIPERKASA TBK PT,CP,L,,INDONESIA,74522500,0,74522500,2.1
2026-03-31,MCOL,PRIMA ANDALAN MANDIRI Tbk,PT. KARYA TEKNIK INVESTAMA,CP,L,,INDONESIA,62701573,0,62701573,1.76
2026-03-31,MCOL,PRIMA ANDALAN MANDIRI Tbk,YENNY HAMIDAH KOEAN,ID,L,INDONESIAN,INDONESIA,52842400,0,52842400,1.49
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,CHINA CONSTRUCTION BANK CORPORATION,CP,F,,CHINA,22751563707,0,22751563707,60.0
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,UOB KAY HIAN PRIVATE LIMITED,SC,F,,SINGAPORE,3112832456,0,3112832456,8.21
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,DRS.JOHNNY,ID,L,INDONESIAN,INDONESIA,2509223853,0,2509223853,6.62
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,APP PURINUSA EKAPERSADA,CP,L,,,0,1850000228,1850000228,4.88
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,BROADBAND GLOBAL PARTNERS INC,IB,F,,"VIRGIN ISLANDS, BRITISH",1671076228,0,1671076228,4.41
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,PT.TIMUR SUBUR,CP,L,,INDONESIA,1012500000,0,1012500000,2.67
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,KINGSWOOD UNION CORPORATION,OT,F,,"VIRGIN ISLANDS, BRITISH",711275228,0,711275228,1.88
2026-03-31,MCOR,BANK CHINA CONSTRUCTION BANK INDONESIA Tbk,HARDY KOWARA,ID,L,INDONESIAN,INDONESIA,489559002,0,489559002,1.29
2026-03-31,MDIA,INTERMEDIA CAPITAL Tbk,PT VISI MEDIA ASIA Tbk,CP,L,,INDONESIA,32658863400,0,32658863400,83.28
2026-03-31,MDIA,INTERMEDIA CAPITAL Tbk,DMS INVESTAMA PT,CP,L,,INDONESIA,2635000000,0,2635000000,6.72
2026-03-31,MDIA,INTERMEDIA CAPITAL Tbk,Topmerit Consulting Limited,CP,F,,HONG KONG,663499000,0,663499000,1.69
2026-03-31,MDIA,INTERMEDIA CAPITAL Tbk,SUWANTARA GOTAMA,ID,L,INDONESIAN,SINGAPORE,536992900,0,536992900,1.37
2026-03-31,MDIA,INTERMEDIA CAPITAL Tbk,PT Recapital Sekuritas Indonesia (REKENING TAMPUNGAN KSEI UNTUK CLOSED MEMBER-LK001),SC,L,,INDONESIA,441159000,0,441159000,1.12
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,MDIH (SINGAPORE) PTE. LTD.,CP,F,,SINGAPORE,8939107900,0,8939107900,35.49
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,SUNCOAST FINANCIAL INVESTMENTS LTD,CP,F,,"VIRGIN ISLANDS, BRITISH",5834207200,0,5834207200,23.16
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,TAN YU YEH,ID,F,MALAYSIAN,MALAYSIA,3544292500,0,3544292500,14.07
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,TAN YU WEI,ID,F,MALAYSIAN,MALAYSIA,1422670200,0,1422670200,5.65
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,MAYBANK SECURITIES PTE. LTD.,SC,F,,SINGAPORE,912120700,0,912120700,3.62
2026-03-31,MDIY,DAYA INTIGUNA YASA Tbk,DARWIN CYRIL NOERHADI,ID,L,INDONESIAN,INDONESIA,521440000,0,521440000,2.07
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,SARATOGA INVESTAMA SEDAYA TBK PT,CP,L,,INDONESIA,4739493062,0,4739493062,19.37
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,PT MITRA DAYA MUSTIKA,CP,L,,INDONESIA,2907302421,0,2907302421,11.88
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,GARIBALDI THOHIR,ID,L,INDONESIAN,INDONESIA,1826062554,0,1826062554,7.46
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,PT. SUWARNA ARTA MANDIRI,CP,L,,INDONESIA,1337254738,0,1337254738,5.46
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,"HONGKONG BRUNP & CATL CO., LIMITED",CP,F,,HONG KONG,1205542539,0,1205542539,4.93
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,PEMDA KABUPATEN BANYUWANGI,,,,,0,973250000,973250000,3.98
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,PT SRIVIJAYA KAPITAL,CP,L,,INDONESIA,578401434,0,578401434,2.36
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,L,,INDONESIA,527100827,0,527100827,2.15
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,PT TRINUGRAHA THOHIR,CP,L,,INDONESIA,484105113,0,484105113,1.98
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN PENSIUN,IS,L,,INDONESIA,344831724,0,344831724,1.41
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,SANTOSO KARTONO,ID,L,INDONESIAN,INDONESIA,305329906,0,305329906,1.25
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,SMG MANAGEMENT LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",262575300,0,262575300,1.07
2026-03-31,MDKA,MERDEKA COPPER GOLD Tbk,SAKTI WAHYU TRENGGONO,ID,L,INDONESIAN,INDONESIA,253034733,0,253034733,1.03
2026-03-31,MDKI,EMDEKI UTAMA Tbk,VIVIAN SETJAKUSUMA,ID,L,INDONESIAN,INDONESIA,2362100,131250000,133612100,5.28
2026-03-31,MDKI,EMDEKI UTAMA Tbk,"EMDE INDUSTRI INVESTAMA, PT",CP,L,,INDONESIA,71561600,1575000000,1646561600,65.08
2026-03-31,MDKI,EMDEKI UTAMA Tbk,PT DWITUNGGAL PERMATA,CP,L,,INDONESIA,0,65625000,65625000,2.59
2026-03-31,MDKI,EMDEKI UTAMA Tbk,BUDIMULIA INVESTAMA PT,CP,L,,,0,65625000,65625000,2.59
2026-03-31,MDKI,EMDEKI UTAMA Tbk,SOEKRISMAN,,,,,0,65625000,65625000,2.59
2026-03-31,MDKI,EMDEKI UTAMA Tbk,MEGAH CIPTA INVESTAMA PT,,,,,0,65625000,65625000,2.59
2026-03-31,MDKI,EMDEKI UTAMA Tbk,CIPUTRA CORPORA PT,,,,,0,65625000,65625000,2.59
2026-03-31,MDKI,EMDEKI UTAMA Tbk,DRA MEDYA LENGKEY S.,ID,L,INDONESIAN,INDONESIA,64285600,0,64285600,2.54
2026-03-31,MDKI,EMDEKI UTAMA Tbk,YUANTA SEC (HK) CO.LTD A/C CLIENT,SC,F,,HONG KONG,34986200,0,34986200,1.38
2026-03-31,MDLA,MEDELA POTENTIA Tbk,"HETTY SOETIKNO, DRA",ID,L,INDONESIAN,INDONESIAN,0,9240000000,9240000000,65.94
2026-03-31,MDLA,MEDELA POTENTIA Tbk,PT EKON PRIMA,CP,L,,INDONESIA,0,1260000000,1260000000,8.99
2026-03-31,MDLA,MEDELA POTENTIA Tbk,CITIBANK NEW YORK S/A INTERNATIONAL FINANCE CORPORATION,SC,F,,UNITED STATES,1050000000,0,1050000000,7.49
2026-03-31,MDLA,MEDELA POTENTIA Tbk,EXECUTIVE GROWTH FUND,MF,F,,SINGAPORE,556300000,0,556300000,3.97
2026-03-31,MDLA,MEDELA POTENTIA Tbk,PROVIDENTIA WEALTH ADVISORY LTD,IB,F,,SINGAPORE,487000000,0,487000000,3.48
2026-03-31,MDLA,MEDELA POTENTIA Tbk,ZEDRA TRUST COMPANY (SINGAPORE) LTD AS TRUSTEE OF UNITY GROWTH FUND,CP,F,,SINGAPORE,384934400,0,384934400,2.75
2026-03-31,MDLA,MEDELA POTENTIA Tbk,DANA PENSIUN LEMBAGA KEUANGAN AIA FINANCIAL,PF,L,,INDONESIA,159500000,0,159500000,1.14
2026-03-31,MDLA,MEDELA POTENTIA Tbk,FIDELITY FUNDS,MF,F,,LUXEMBOURG,157506100,0,157506100,1.12
2026-03-31,MDLA,MEDELA POTENTIA Tbk,PT ALFA VERITAS ENERGIZER,CP,L,,INDONESIA,149500000,0,149500000,1.07
2026-03-31,MDLN,MODERNLAND REALTY Tbk,"PANIN SEKURITAS Tbk, PT",SC,L,,INDONESIA,1916346620,0,1916346620,15.29
2026-03-31,MDLN,MODERNLAND REALTY Tbk,PT HONORIS CORPORINDO PRATAMA,CP,L,,INDONESIA,1704064426,0,1704064426,13.6
2026-03-31,MDLN,MODERNLAND REALTY Tbk,HAIYANTO,ID,L,INDONESIAN,INDONESIA,1216996800,0,1216996800,9.71
2026-03-31,MDLN,MODERNLAND REALTY Tbk,AA LAND PTE LTD,CP,F,,SINGAPORE,932515721,0,932515721,7.44
2026-03-31,MDLN,MODERNLAND REALTY Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,825600100,0,825600100,6.59
2026-03-31,MDLN,MODERNLAND REALTY Tbk,PT MODERNLAND REALTY TBK,CP,L,,INDONESIA,585750900,0,585750900,4.67
2026-03-31,MDLN,MODERNLAND REALTY Tbk,CASTLE CAPITAL HOLDINGS INC,OT,F,,BRITISH INDIAN OCEAN TERRITORY,541516356,0,541516356,4.32
2026-03-31,MDLN,MODERNLAND REALTY Tbk,PT. BUMI PERKASA PERMAI,CP,L,,INDONESIA,301308585,0,301308585,2.4
2026-03-31,MDLN,MODERNLAND REALTY Tbk,FU DONG INVESTMENT LIMITED,OT,F,,BRITISH INDIAN OCEAN TERRITORY,257500000,0,257500000,2.05
2026-03-31,MDLN,MODERNLAND REALTY Tbk,WELL GAIN FINANCE LIMITED,OT,F,,"VIRGIN ISLANDS, BRITISH",227932710,0,227932710,1.82
2026-03-31,MDLN,MODERNLAND REALTY Tbk,MANOJ PITAMBER NANWANI,ID,L,INDONESIAN,INDONESIA,222357300,0,222357300,1.77
2026-03-31,MDLN,MODERNLAND REALTY Tbk,"ROSEWOOD STRATEGIC INVESTMENT, PTE. LTD.",CP,F,,SINGAPORE,193574400,0,193574400,1.54
2026-03-31,MDLN,MODERNLAND REALTY Tbk,SIWIE HONORIS,ID,L,INDONESIAN,INDONESIA,185876668,0,185876668,1.48
2026-03-31,MDLN,MODERNLAND REALTY Tbk,PT. AMAN LANGGENG SENTOSA,CP,L,,INDONESIA,152586000,0,152586000,1.22
2026-03-31,MDLN,MODERNLAND REALTY Tbk,RICHARD,ID,L,INDONESIAN,INDONESIA,150036400,0,150036400,1.2
2026-03-31,MDLN,MODERNLAND REALTY Tbk,KOPERASI SIMPAN PINJAM JASA,OT,L,,INDONESIA,144578000,0,144578000,1.15
2026-03-31,MDLN,MODERNLAND REALTY Tbk,IDA BAGUS GEDE SASRA BHANUTAMA,ID,L,INDONESIAN,INDONESIA,139075800,0,139075800,1.11
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,SUNGKONO HONORIS,ID,L,INDONESIAN,INDONESIA,2689080200,0,2689080200,35.23
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,"BUKIT HEDAMA PERMAI, PT",CP,L,,INDONESIA,1305147327,303299100,1608446427,21.07
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,ASIALINK ELECTRONICS PTE LTD,CP,F,,SWITZERLAND,602931700,0,602931700,7.9
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,CIMB PRIVATE EQUITY SDN BHD,IB,F,,MALAYSIA,473640818,0,473640818,6.21
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,INTI PUTRAMODERN,,,,,0,344187500,344187500,4.51
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,REKSA DANA MINNA PADI PROPERTY PLUS,MF,L,,INDONESIA,143294152,0,143294152,1.88
2026-03-31,MDRN,MODERN INTERNASIONAL Tbk,SUNARTO CHANDRA,ID,L,INDONESIAN,INDONESIA,83495400,0,83495400,1.09
2026-03-31,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,PT. MEDCO DAYA ABADI LESTARI,CP,L,,INDONESIA,12944140124,0,12944140124,51.5
2026-03-31,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,DIAMOND BRIDGE PTE LTD,CP,F,,SINGAPORE,5395205771,0,5395205771,21.46
2026-03-31,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,PT KEMILAU INVESTAMA MAKMUR,CP,L,,INDONESIA,750535949,0,750535949,2.99
2026-03-31,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,PT MEDCO ENERGI INTERNASIONAL TBK,CP,L,,INDONESIA,455609908,0,455609908,1.81
2026-03-31,MEDC,MEDCO ENERGI INTERNASIONAL Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN PENSIUN,IS,L,,INDONESIA,254913800,0,254913800,1.01
2026-03-31,MEDS,HETZER MEDICAL INDONESIA Tbk,JEMMY KURNIAWAN,ID,L,INDONESIAN,INDONESIA,932370900,0,932370900,59.67
2026-03-31,MEDS,HETZER MEDICAL INDONESIA Tbk,PT YOVANDO KARYA MEDIKA,CP,L,,INDONESIA,50000000,0,50000000,3.2
2026-03-31,MEDS,HETZER MEDICAL INDONESIA Tbk,PEGGY YOVIES,ID,L,INDONESIAN,INDONESIA,34333700,0,34333700,2.2
2026-03-31,MEDS,HETZER MEDICAL INDONESIA Tbk,HERI SANTOSO LIEM,ID,L,INDONESIAN,INDONESIA,21100000,0,21100000,1.35
2026-03-31,MEGA,BANK MEGA Tbk,PT MEGA CORPORA,CP,L,,INDONESIA,6812223614,0,6812223614,58.02
2026-03-31,MEGA,BANK MEGA Tbk,PT PRIMA VISUALINDO,CP,L,,INDONESIA,574606096,0,574606096,4.89
2026-03-31,MEGA,BANK MEGA Tbk,PT. INDOLIFE PENSIONTAMA,IS,L,,INDONESIA,574185921,0,574185921,4.89
2026-03-31,MEGA,BANK MEGA Tbk,PT MEGAH ERARAHARJA,CP,L,,INDONESIA,539405447,0,539405447,4.59
2026-03-31,MEGA,BANK MEGA Tbk,PT LINTAS SEJAHTERA LANGGENG,CP,L,,INDONESIA,528967582,0,528967582,4.51
2026-03-31,MEGA,BANK MEGA Tbk,INDOFOOD SUKSES MAKMUR TBK,CP,L,,INDONESIA,503634795,0,503634795,4.29
2026-03-31,MEGA,BANK MEGA Tbk,PT INSAN ASIA NUSANTARA,CP,L,,INDONESIA,496699603,0,496699603,4.23
2026-03-31,MEGA,BANK MEGA Tbk,PT ASURANSI CENTRAL ASIA,IS,L,,INDONESIA,470725335,0,470725335,4.01
2026-03-31,MEGA,BANK MEGA Tbk,CHEMINVEST LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",377687386,0,377687386,3.22
2026-03-31,MEGA,BANK MEGA Tbk,INDOFOOD CBP SUKSES MAKMUR Tbk,CP,L,,INDONESIA,355598973,0,355598973,3.03
2026-03-31,MEGA,BANK MEGA Tbk,PT. SALIM CHEMICALS CORPORA,CP,L,,INDONESIA,198218057,0,198218057,1.69
2026-03-31,MEGA,BANK MEGA Tbk,WINDSOR INVESTMENT FUND LIMITED,CP,F,,VANUATU,133000000,0,133000000,1.13
2026-03-31,MEJA,HARTA DJAYA KARYA Tbk,PT. TRIPLE BERKAH BERSAMA,CP,L,,INDONESIA,878845100,0,878845100,39.31
2026-03-31,MEJA,HARTA DJAYA KARYA Tbk,DONNY HARTANTO,ID,L,INDONESIAN,INDONESIA,86190200,0,86190200,3.86
2026-03-31,MEJA,HARTA DJAYA KARYA Tbk,RM NOTOSURYOPRABOWO,ID,L,INDONESIAN,INDONESIA,30080000,0,30080000,1.35
2026-03-31,MEJA,HARTA DJAYA KARYA Tbk,EVAN ISKANDAR,ID,L,INDONESIAN,INDONESIA,23741200,0,23741200,1.06
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,JORA NILAM JUDGE,ID,L,INDONESIAN,INDONESIA,263500000,0,263500000,18.37
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,DJONI,ID,L,INDONESIAN,INDONESIA,70000000,0,70000000,4.88
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,PT. NEGARA MAJU MAKMUR,CP,L,,INDONESIA,63038700,0,63038700,4.4
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,ROBETH.J,ID,L,INDONESIAN,INDONESIA,32975600,0,32975600,2.3
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,PT KALIMANTAN INDAH KEDEPAN,CP,L,,INDONESIA,30872300,0,30872300,2.15
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,STEVEN,ID,L,INDONESIAN,INDONESIA,30000000,0,30000000,2.09
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,LINA JONI,ID,L,INDONESIAN,INDONESIA,28000000,0,28000000,1.95
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,LAURA JONI,ID,L,INDONESIAN,INDONESIA,26500000,0,26500000,1.85
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,LORETTA JONI,ID,L,INDONESIAN,INDONESIA,25000000,0,25000000,1.74
2026-03-31,MENN,MENN TEKNOLOGI INDONESIA Tbk,YENNY OVIANTI,ID,L,INDONESIAN,INDONESIA,23500000,0,23500000,1.64
